fastai version : 2.7.12
PyTorch version: 1.12.1
Number of GPUs : 1
Device         : cuda

Dataset sizes: "train, val"--> [346, 88] 


- - - - -
Training for 1000 epochs:
- - - - -

epoch     train_loss  valid_loss  error_rate  time    
427       0.059140    1.809716    0.409091    00:05                                         
428       0.056442    1.880166    0.443182    00:05                                         
429       0.054696    1.850689    0.386364    00:05                                         
430       0.053331    2.178707    0.420455    00:05                                         
431       0.053496    2.197455    0.454545    00:05                                         
432       0.053804    2.015229    0.454545    00:05                                         
433       0.055976    1.789931    0.431818    00:05                                         
434       0.056648    2.119175    0.454545    00:05                                         
435       0.057607    1.878313    0.386364    00:05                                         
436       0.057734    2.076374    0.431818    00:05                                         
437       0.056756    1.834806    0.375000    00:05                                         
438       0.054006    1.983351    0.409091    00:05                                         
439       0.052607    1.955938    0.420455    00:05                                         
440       0.054906    1.851331    0.431818    00:05                                         
441       0.052517    1.697108    0.420455    00:05                                         
442       0.050528    1.743502    0.420455    00:05                                         
443       0.054302    2.084938    0.477273    00:05                                         
444       0.058017    2.031975    0.465909    00:05                                         
445       0.059079    1.804314    0.420455    00:05                                         
446       0.059590    1.834768    0.420455    00:05                                         
447       0.063157    1.865096    0.409091    00:05                                         
448       0.061871    2.048748    0.431818    00:05                                         
449       0.060768    2.066093    0.420455    00:05                                         
450       0.058996    2.073777    0.431818    00:05                                         
451       0.057886    1.694399    0.420455    00:05                                         
452       0.057535    1.737629    0.465909    00:05                                         
453       0.056716    2.059707    0.488636    00:05                                         
454       0.059182    1.612818    0.454545    00:05                                         
455       0.059965    1.679089    0.409091    00:05                                         
456       0.058888    1.978198    0.454545    00:05                                         
457       0.063294    2.035339    0.420455    00:05                                         
458       0.062190    1.758628    0.397727    00:05                                         
459       0.061796    1.568125    0.397727    00:05                                         
460       0.059949    1.651941    0.431818    00:05                                         
461       0.058446    1.786693    0.409091    00:05                                         
462       0.056335    1.801187    0.409091    00:05                                         
463       0.053861    1.753184    0.386364    00:05                                         
464       0.052284    1.777454    0.363636    00:05                                         
465       0.053557    1.833996    0.375000    00:05                                         
466       0.050487    1.969784    0.397727    00:05                                         
467       0.052307    1.972656    0.386364    00:05                                         
468       0.050427    1.833184    0.386364    00:05                                         
469       0.051522    1.934037    0.431818    00:05                                         
470       0.048487    2.322448    0.465909    00:05                                         
471       0.046940    2.425085    0.488636    00:05                                         
472       0.044075    2.213002    0.431818    00:05                                         
473       0.047912    1.989335    0.431818    00:05                                         
474       0.049408    1.882600    0.375000    00:05                                         
475       0.047626    1.921849    0.397727    00:05                                         
476       0.048703    2.111490    0.431818    00:05                                         
477       0.048339    1.874316    0.409091    00:05                                         
478       0.047758    1.865017    0.386364    00:05                                         
479       0.047854    2.170841    0.420455    00:05                                         
480       0.048568    2.137860    0.420455    00:05                                         
481       0.047243    1.662680    0.386364    00:05                                         
482       0.049921    1.613861    0.397727    00:05                                         
483       0.048066    1.809728    0.431818    00:05                                         
484       0.050460    1.834389    0.420455    00:05                                         
485       0.047753    1.877516    0.431818    00:05                                         
